Grata Link,Company Id,Domain,Name,Description,LinkedIn,Revenue Estimate,Employee Estimate,Employees on Professional Networks,Employee Growth (Monthly),Employee Growth (Quarterly),Employee Growth (6 months),Employee Growth (Annual),Headquarters,Mailing Address,Year Founded,Ownership,Owner,Investors,Ultimate Owner,Funding Stage,Last Funding Amount,Last Funding Date,Total Funding Amount,Total Funding Rounds,Business Model,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,Grata Industries,Primary Email,Primary Phone,Notes,Executive First Name,Executive Last Name,Executive Title,Executive Email,Executive Email Deliverability,Executive Linkedin,Key People,Status,Priority,Owner.1,Last Touch Date,PFL Status,Last Pipeline Decline Date,Rank
https://search.grata.com/search?c=26ABCQMN,26ABCQMN,sans.org,SANS Institute,"The SANS Institute is a cooperative research and education organization that is focused on providing education related to information security. It is a provider of information security training and security certification in the world. It also develops, maintains, and makes available at no cost, the largest collection of research documents about various aspects of information security, and it operates the internet's early warning system ‘the Internet Storm Center’. The institute is known for providing computer security training, certification, and information security research. Its training segment provides intensive training designed to assist clients to practice the practical steps necessary for defending systems and networks against the most dangerous threats and the ones being actively exploited.",https://www.linkedin.com/company/sans-institute/,,495.0,1545.0,0.72%,2.25%,4.60%,7.37%,"Campbell, Australia","Unit 33/1 Provan St, Campbell ACT 2612, Australia",1989.0,Private Subsidiary,XDuce,Maryland Department of Labor,XDuce,,,,,0.0,Nonprofit & Associations,"54 Professional, Scientific, and Technical Services","541 Professional, Scientific, and Technical Services",5415 Computer Systems Design and Related Services,54151 Computer Systems Design and Related Services,541519 Other Computer Related Services,,info@sans.org,1-301-654-7267,,Eric,Bassel,Chief Executive Officer,ebassel@sans.org,Potentially Deliverable,https://www.linkedin.com/in/ericbassel,"Eric Bassel (Chief Executive Officer), Alan Paller (President Emeritus)",,,,,,,1.0
https://search.grata.com/search?c=6RS8XGYS,6RS8XGYS,sath.com,Sath Inc.,"Sath is a cybersecurity consulting and managed cybersecurity projects service company. They are a hardworking and results focused company striving to create consequential information technology cybersecurity solutions for their clients. They create meaningful connections with their clients through strategic and sustained engagements and innovations in the cybersecurity identity, access, governance and compliance space. Above all they believe in attention to detail, interaction, experimentation and continuous improvement. They deliver intelligent services, security assurances, thoughtful processes and exceptional outcomes to their incredible clients all over the world.",https://www.linkedin.com/company/sath/,7000000,78.0,79.0,-1.25%,-5.95%,-3.66%,6.76%,"Schaumburg, IL","125 West Central Road, Schaumburg, IL 60195, USA",2005.0,Bootstrapped,,,,No Funding,,,,0.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,info@sath.com,1-844-728-5911,,Arun,Binaykia,"CEO, President, Chief Technology Officer",arun.binaykia@sath.com,Deliverable,https://www.linkedin.com/in/arunbinaykia/,"Arun Binaykia (CEO, President, Chief Technology Officer)",,,Max Mandell,2024-07-10T02:02:24.000+0000,,,
https://search.grata.com/search?c=ZD8CKGA7,ZD8CKGA7,secberus.com,Secberus,"Secberus is the leading data lakehouse platform for cloud configuration governance. Used by Cloud Consultants, MSPs, System Integrators, and Fortune 500 Enterprises to ensure Security and Compliance across any cloud configuration.",https://www.linkedin.com/company/secberus/,2000000,9.0,10.0,0,-28.57%,-50.00%,-58.33%,"California, USA","Carmel, CA 93923, US",2017.0,Investor Backed,,"Endeavor Miami,Plug and Play Fintech Accelerator,Plug and Play Japan,Plug and Play Ventures",,Early Stage Funding,,2020-10-14,5640000.0,6.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,info@secberus.com,,,Everett,Young,Co-Founder CFO/COO,everett@secberus.com,Deliverable,https://www.linkedin.com/in/everettyoung/,"Everett Young (Co-Founder CFO/COO), Fausto Lendeborg (Co-Founder & Chief Storyteller)",,,Carson Bliss,2024-07-13T22:48:19.000+0000,,2023-01-18,
https://search.grata.com/search?c=M5KJZC9P,M5KJZC9P,seclore.com,Seclore,"Protecting the world’s sensitive data wherever it goes. Seclore protects and controls digital assets to help enterprises close their data security gap to prevent data theft and achieve compliance. Our data-centric approach to security ensures that only authorized individuals have access to sensitive digital assets, inside and outside of their organization. Enterprises can set automated policies and enable users to control and revoke who has access, what access they have, and for how long. Learn why leading enterprises like American Express and Applied Materials choose Seclore to protect and control their digital assets without sacrificing seamless collaboration and data sharing.",https://www.linkedin.com/company/seclore/,31000000,381.0,378.0,1.07%,7.08%,15.24%,24.75%,"Santa Clara, CA","5201 Great America Pkwy, Santa Clara, California 95054, US",2003.0,Investor Backed,,"Helion Venture Partners,India Alternatives Investment Advisors,Sistema,VenturEast",,Late Stage Funding,27000000.0,2022-05-17,45000000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,info@seclore.com,1-650-796-6970,,Vishal,Gupta,CEO,vishal.gupta@seclore.com,Potentially Deliverable,https://www.linkedin.com/in/jiguptaji,"Vishal Gupta (CEO), Abhijit Tannu (Co-founder & Chief Technology Officer)",,,Carson Bliss,2024-06-22T12:17:36.000+0000,,,1.0
https://search.grata.com/search?c=T32KBEYV,T32KBEYV,securityjourney.com,Security Journey,"Security Journey offers robust application security education tools to help developers and the entire SDLC team recognize and understand vulnerabilities and threats and proactively mitigate these risks. The knowledge learners acquire in our programs goes beyond helping learners code more securely – it turns everyone in the SDLC into security champions. Our platform takes a unique level approach, transitioning learners from security basics to language-specific knowledge to the experiential learning required to become security champions. With lessons offered in multiple formats, including text, video, and hands-on sandbox environments, there is a modality that resonates with every learning style. Organizations with teams of security champions develop a security-first mindset that allows them to deliver safer, more secure applications.",https://www.linkedin.com/company/security-journey/,14000000,51.0,52.0,-3.70%,-8.77%,-11.86%,-10.34%,"Pittsburgh, PA","40 24th Street, Pittsburgh, Pennsylvania 15222, US",2015.0,Private Equity Add-On,HackEDU,HackEDU,Level Equity,,,,,0.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,sales@securityjourney.com,1-804-742-2533,,Joe,Ferrara,Chief Executive Officer,joe_ferrara@securityjourney.com,Deliverable,,Joe Ferrara (Chief Executive Officer),,,Carson Bliss,2024-07-13T22:52:31.000+0000,,2022-12-27,6.0
https://search.grata.com/search?c=NZW2JE8A,NZW2JE8A,seedandspark.com,Seed&Spark,"Seed&Spark is an entertainment platform for conscious consumers. Synthesizing subscription streaming with the next evolution of crowdfunding, Seed&Spark delivers truly diverse content for audiences and sustainability for artists. Seed&Spark is built to address the business problems in entertainment that cause the social problem of lack of diversity and representation. Their subscribers not only get to watch an award-winning slate of movies and shows they can't find anywhere else, they also get to vote to fund a new project each month. All the movies and shows on Seed&Spark are actively increasing representation in front of and behind the camera.",https://www.linkedin.com/company/seed&spark/,6000000,30.0,31.0,-3.12%,-11.43%,-20.51%,-18.42%,"Atlanta, GA","Atlanta, GA, USA",2012.0,Investor Backed,,"Abigail Disney,Deborah Meijer,Lisa Kleiner-Chanoff,Matthew Mills,SourceN,Techstars,Vijay Pandurangan",,Early Stage Funding,2000000.0,2018-05-28,3370000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,,,,,Emily,Best,Founder and CEO,emily@seedandspark.com,Potentially Deliverable,https://www.linkedin.com/in/emily-best-0663964/,Emily Best (Founder and CEO),,,,,,,7.0
https://search.grata.com/search?c=8RXLPHN2,8RXLPHN2,seekr.com,Seekr Technologies,"In a world of non-stop information, there is an ever-increasing need to be informed, not influenced. Seekr is an artificial intelligence company building trustworthy large language models (LLMs) that identify, score, and generate reliable content at scale. From our beginnings in web search, our continuous innovation has led to a growing list of patented technologies that make the web safer and more valuable to use. Today, our models are built with expert human input and explainability to solve customer needs across industries—including content evaluation, generative AI, and training and validating trustworthy LLMs.",https://www.linkedin.com/company/seekrtechnologies/,7000000,71.0,72.0,-1.37%,-1.37%,0,10.77%,"Vienna, VA","1919 Gallows Road, Suite 1050, Vienna, VA 22182, US",2021.0,Investor Backed,,,,Early Stage Funding,4250000.0,2023-05-25,4250000.0,1.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,contact@seekr.com,1-760-804-8101,,Pat,Condo,Chief Executive Officer,pcondo@seekr.com,Potentially Deliverable,https://www.linkedin.com/in/pat-condo-96a905234,Pat Condo (Chief Executive Officer),,,,,,,
https://search.grata.com/search?c=C59BPZJU,C59BPZJU,semicab.com,SemiCab,"SemiCab aggregates demand and supply across a multi-enterprise network and continuously creates collaboration opportunities for shippers and carriers to work together in order to eliminate empty miles, reduce waste, and increase overall network efficiencies. How? SemiCab provides a cloud-based Collaborative Transportation Platform built to achieve the scalability required to predict and optimize millions of loads and hundreds of thousands of trucks. To orchestrate collaboration across shippers and carriers, we use real-time data from EDI and API integrations with TMS partners (like Blue Yonder and Oracle) and ELD providers. We then build fully loaded round trips, using AI/ML predictions and advanced optimization models.",https://www.linkedin.com/company/semicab/,5000000,34.0,34.0,6.25%,13.33%,17.24%,41.67%,"Atlanta, GA","800 Battery Avenue SE, Atlanta, GA 30339, USA",2018.0,Investor Backed,,"Plug and Play Accelerator,Singing Machine,Sonata Software",,Early Stage Funding,,2021-08-19,850000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,"Transportation, Supply Chain & Logistics Management Software",info@semicab.com,,,Ajesh,Kapoor,Founder & CEO,ajesh.kapoor@semicab.com,Deliverable,https://www.linkedin.com/in/ajesh-kapoor-a6555b,Ajesh Kapoor (Founder & CEO),,,Carson Bliss,2024-07-13T22:56:13.000+0000,,2022-10-27,10.0
https://search.grata.com/search?c=YSXDJGD2,YSXDJGD2,serverlessguru.com,Serverless Guru,"Your guide on the journey to cloud excellence. We have world renowned AWS Architects and Engineers who specialize in leveraging serverless technology to accelerate your projects while establishing a strong foundation for years into the future. Hire our team directly to fit open roles or let us construct the entire team. Simply give us a north star and we can put the pieces in place, including architecture design, team training, and application development. Over the past 5+ years we've helped countless cloud initiatives successfully reach production.",https://www.linkedin.com/company/serverlessguru/,6000000,75.0,53.0,0,1.92%,3.92%,29.27%,"Wilmington, DE","4023 Kennett Pike, 50487, Wilmington, Delaware 19807, US",2017.0,Bootstrapped,,,,No Funding,,,,0.0,Services,"54 Professional, Scientific, and Technical Services","541 Professional, Scientific, and Technical Services",5415 Computer Systems Design and Related Services,54151 Computer Systems Design and Related Services,541511 Custom Computer Programming Services,,info@serverlessguru.com,,,Ryan,Jones,Founder,ryan@serverlessguru.com,Deliverable,https://www.linkedin.com/in/ryanjonesirl,Ryan Jones (Founder),,,,,,,
https://search.grata.com/search?c=JYLL44E8,JYLL44E8,shardsecure.com,ShardSecure,"Data Security. Privacy. Resilience. Simplify unstructured data security, enhance privacy and ensure resilience for hybrid- and multi-cloud environments. In the face of rising cyberattacks and operational complexity, ShardSecure helps companies simplify their data protection.",https://www.linkedin.com/company/shardsecure/,2000000,28.0,28.0,-3.45%,-15.15%,-22.22%,-12.50%,"New York, NY","101 Ave Of The Americas, New York, NY 10013, USA",2018.0,Investor Backed,,"500 Accelerator,500 Global,Epic Ventures,Grotech Ventures,Gula Tech Adventures,Industrifonden,KPMG,NetApp Excellerator,SineWave Ventures,Tom Noonan",,Early Stage Funding,11000000.0,2022-05-25,17150000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,info@shardsecure.com,1-646-417-8392,,Bob,Lam,Co-Founder & CEO,blam@shardsecure.com,Deliverable,https://www.linkedin.com/in/bob-lam-60b443/,"Bob Lam (Co-Founder & CEO), Lou Steinberg (Chairman and Co-Founder)",,,Max Mandell,2024-07-13T22:53:22.000+0000,,2024-04-11,
https://search.grata.com/search?c=2BM8UJAJ,2BM8UJAJ,siemba.io,Siemba,"Siemba's AI-powered platform is at the forefront of helping organizations develop Continuous Threat Exposure Management (CTEM) and Cybersecurity Testing programs. By integrating Attack Surface Mapping, Vulnerability Assessments, Autonomous PenTesting, and PenTest as a Service (PTaaS), Siemba provides customers with unmatched visibility into their asset, security assessment, and vulnerability landscapes.",https://www.linkedin.com/company/siemba/,3000000,28.0,28.0,0,7.69%,3.70%,40.00%,"Alpharetta, GA","190 Bluegrass Valley Parkway, Alpharetta, GA 30005, USA",2018.0,Investor Backed,,,,Early Stage Funding,,,,0.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,sales@siemba.io,1-404-383-6768,,Kannan,Udayarajan,Founder & CEO,kannan@siemba.io,Deliverable,https://www.linkedin.com/in/kannanudayarajan/,Kannan Udayarajan (Founder & CEO),,,Carson Bliss,2024-07-13T22:56:13.000+0000,,2022-11-30,5.0
